idpais;Pais;dep;Departamento;prov;Provincia;sec;Municipio;idloc;Localidad;dist;Distrito;zona;NomZona;reci;otros;idRecinto;Recinto;nombre;NumMesa;CodigoMesa;VotosConvergencia;VotosPulso;VotosMuspa;votosValidos;VotosBsd;VotosGente;VotosAs;VotosUn;Validos;votosNulos;votosBlancos;votosEmitidos;inscritos
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;20;DISTRITO 20                             ;2001;TEMBLADERANI20                          ;3020;#N/A;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;18;322507290302018;22226;28;2;2;134;0;1;6;47;220;7;3;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;20;DISTRITO 20                             ;2001;TEMBLADERANI20                          ;3020;#N/A;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;19;322507290302019;22227;37;0;2;137;0;0;6;40;222;8;1;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;20;DISTRITO 20                             ;2001;TEMBLADERANI20                          ;3020;#N/A;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;20;322507290302020;22228;35;0;1;129;0;1;5;35;206;8;5;219;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;20;DISTRITO 20                             ;2001;TEMBLADERANI20                          ;3020;#N/A;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;21;322507290302021;22229;52;0;1;116;0;0;4;51;224;8;3;235;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;20;DISTRITO 20                             ;2001;TEMBLADERANI20                          ;3020;#N/A;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;22;322507290302022;22230;46;1;1;113;0;0;2;52;215;7;5;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;1;322507290210101;21494;43;0;2;107;2;0;7;58;219;11;2;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;2;322507290210102;21495;90;1;1;76;0;1;5;44;218;5;3;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;3;322507290210103;21496;71;0;1;96;0;1;6;42;217;6;5;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;4;322507290210104;21497;50;0;0;126;1;0;4;35;216;6;4;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;5;322507290210105;21498;34;0;1;80;0;2;6;52;175;6;7;188;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;6;322507290210106;21499;67;2;2;98;0;0;6;51;226;6;1;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;7;322507290210107;21500;65;2;1;85;0;1;12;50;216;6;2;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;8;322507290210108;21501;62;1;3;101;1;0;4;53;225;5;2;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;9;322507290210109;21502;63;0;3;94;0;0;6;54;220;3;2;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;10;322507290210110;21503;76;0;1;79;0;0;7;56;219;5;3;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;11;322507290210111;21504;60;0;2;102;5;0;11;38;218;7;3;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;12;322507290210112;21505;68;1;3;101;0;0;6;41;220;7;2;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;13;322507290210113;21506;74;0;0;87;0;0;4;59;224;4;1;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;14;322507290210114;21507;18;0;2;85;0;0;3;44;152;31;42;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;15;322507290210115;21508;78;1;2;84;0;3;5;49;222;5;3;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2101;INSTITUTO MENDEZ ARCOS;108;INSTITUTO MENDEZ ARCOS                  ;16;322507290210116;21509;55;0;1;68;0;0;6;31;161;3;0;164;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2103;ESC. ALCIDES ARGUEDAS;134;ESC. ALCIDES ARGUEDAS                   ;1;322507290210301;21510;43;1;1;135;2;1;6;39;228;4;1;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2103;ESC. ALCIDES ARGUEDAS;134;ESC. ALCIDES ARGUEDAS                   ;2;322507290210302;21511;45;0;1;113;1;1;6;51;218;3;6;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2103;ESC. ALCIDES ARGUEDAS;134;ESC. ALCIDES ARGUEDAS                   ;3;322507290210303;21512;42;0;2;120;3;0;2;46;215;4;6;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2103;ESC. ALCIDES ARGUEDAS;134;ESC. ALCIDES ARGUEDAS                   ;4;322507290210304;21513;33;0;2;135;3;0;13;38;224;3;3;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2103;ESC. ALCIDES ARGUEDAS;134;ESC. ALCIDES ARGUEDAS                   ;5;322507290210305;21514;42;0;1;125;3;1;8;44;224;6;1;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;2103;ESC. ALCIDES ARGUEDAS;134;ESC. ALCIDES ARGUEDAS                   ;6;322507290210306;21515;10;0;0;40;0;0;1;4;55;2;0;57;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2101;SAN PEDRO ALTO                          ;3031;#N/A;172;C. E. ADVENTISTA BELLO HORIZONTE        ;1;322507290303101;22253;16;0;0;42;0;0;3;20;81;2;1;84;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2105;INSTITUTO AMERICANO;185;INSTITUTO AMERICANO                     ;1;322507290210501;21516;87;1;0;82;0;1;4;43;218;4;2;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2105;INSTITUTO AMERICANO;185;INSTITUTO AMERICANO                     ;2;322507290210502;21517;86;3;2;77;0;2;6;45;221;4;1;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2105;INSTITUTO AMERICANO;185;INSTITUTO AMERICANO                     ;3;322507290210503;21518;81;1;2;70;0;1;9;56;220;7;3;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2105;INSTITUTO AMERICANO;185;INSTITUTO AMERICANO                     ;4;322507290210504;21519;82;0;0;67;1;3;7;56;216;8;4;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2105;INSTITUTO AMERICANO;185;INSTITUTO AMERICANO                     ;5;322507290210505;21520;87;0;2;79;0;1;7;44;220;3;7;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2105;INSTITUTO AMERICANO;185;INSTITUTO AMERICANO                     ;6;322507290210506;21521;10;0;1;6;0;0;2;1;20;0;0;20;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2108;LICEO LA PAZ;128;LICEO LA PAZ                            ;1;322507290210801;21522;85;0;0;76;1;0;7;46;215;5;4;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2108;LICEO LA PAZ;128;LICEO LA PAZ                            ;2;322507290210802;21523;78;1;0;88;1;0;7;45;220;8;1;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2108;LICEO LA PAZ;128;LICEO LA PAZ                            ;3;322507290210803;21524;76;0;0;82;0;0;4;50;212;3;5;220;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2108;LICEO LA PAZ;128;LICEO LA PAZ                            ;4;322507290210804;21525;91;2;0;62;0;0;7;50;212;5;3;220;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;2108;LICEO LA PAZ;128;LICEO LA PAZ                            ;5;322507290210805;21526;67;0;1;66;0;2;7;31;174;3;1;178;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;1;322507292503801;22358;86;0;0;68;0;2;7;58;221;2;2;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;2;322507292503802;22359;74;1;1;73;1;1;7;57;215;3;5;223;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;3;322507292503803;22360;61;0;0;100;1;1;4;48;215;4;3;222;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;4;322507292503804;22361;86;0;2;74;0;0;6;60;228;3;0;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;5;322507292503805;22362;64;1;1;80;1;2;3;70;222;5;2;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;6;322507292503806;22363;60;1;3;94;0;0;5;51;214;7;4;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;7;322507292503807;22364;56;0;2;88;1;0;9;58;214;8;3;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;8;322507292503808;22365;90;0;0;77;1;0;7;49;224;2;2;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2102;BELLO HORIZONTE                         ;25038;#N/A;35;COLEGIO SAINT PETERS                    ;9;322507292503809;22366;38;0;0;31;0;0;4;28;101;2;0;103;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2111;PANOPTICO;7;PANOPTICO                               ;1;322507290211101;21546;41;0;0;157;0;2;2;3;205;3;3;211;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2111;PANOPTICO;7;PANOPTICO                               ;2;322507290211102;21547;47;0;1;156;1;1;1;6;213;9;3;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2111;PANOPTICO;7;PANOPTICO                               ;3;322507290211103;21548;28;0;1;70;0;0;0;1;100;2;3;105;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2112;COLEGIO CANADIENSE;126;COLEGIO CANADIENSE                      ;1;322507290211201;21549;66;0;1;86;0;1;15;48;217;7;3;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2112;COLEGIO CANADIENSE;126;COLEGIO CANADIENSE                      ;2;322507290211202;21550;72;1;0;82;2;2;5;55;219;5;1;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2112;COLEGIO CANADIENSE;126;COLEGIO CANADIENSE                      ;3;322507290211203;21551;89;0;1;76;0;2;7;43;218;5;1;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2112;COLEGIO CANADIENSE;126;COLEGIO CANADIENSE                      ;4;322507290211204;21552;61;0;0;105;0;3;9;40;218;7;2;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2112;COLEGIO CANADIENSE;126;COLEGIO CANADIENSE                      ;5;322507290211205;21553;29;0;0;26;1;0;4;20;80;4;2;86;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;1;322507290211301;21554;79;1;1;89;0;1;3;41;215;2;2;219;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;2;322507290211302;21555;73;1;2;95;1;0;9;43;224;7;0;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;3;322507290211303;21556;53;1;1;104;0;3;7;49;218;6;3;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;4;322507290211304;21557;54;0;1;113;1;0;9;39;217;6;3;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;5;322507290211305;21558;68;2;1;89;1;0;11;41;213;7;1;221;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;6;322507290211306;21559;77;0;0;94;0;1;3;39;214;6;2;222;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;7;322507290211307;21560;61;0;0;112;2;2;4;35;216;8;1;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;8;322507290211308;21561;65;0;1;108;0;0;4;45;223;6;2;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;9;322507290211309;21562;84;1;0;86;0;1;10;38;220;11;3;234;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;10;322507290211310;21563;46;1;111;0;0;1;10;44;213;6;3;222;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;11;322507290211311;21564;67;0;0;92;2;2;6;56;225;3;3;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;12;322507290211312;21565;62;0;4;104;1;0;9;38;218;3;5;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;13;322507290211313;21566;81;1;2;88;2;0;6;40;220;7;1;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;2113;ESCUELA CUBA;4;ESCUELA CUBA                            ;14;322507290211314;21567;31;1;1;34;0;0;4;21;92;0;4;96;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;1;322507292503901;22367;64;0;4;93;1;0;7;40;209;6;4;219;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;2;322507292503902;22368;63;0;0;80;2;0;8;63;216;9;0;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;3;322507292503903;22369;52;5;0;105;1;0;10;37;210;14;1;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;4;322507292503904;22370;63;0;0;98;2;1;7;47;218;6;3;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;5;322507292503905;22371;60;0;3;104;3;4;6;39;219;7;2;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;6;322507292503906;22372;75;0;1;87;0;0;6;47;216;3;3;222;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;7;322507292503907;22373;66;1;3;88;1;0;10;38;207;7;6;220;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;8;322507292503908;22374;68;0;2;78;0;1;9;46;204;8;4;216;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;9;322507292503909;22375;76;0;1;95;0;1;8;34;215;3;2;220;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;21;DISTRITO 21                             ;2103;SAN PEDRO BAJO                          ;25039;#N/A;121;COLEGIO BOLIVAR                         ;10;322507292503910;22376;22;0;0;29;0;0;2;14;67;1;7;75;999
